"id","name"
"1783","Pipeta Volumétrica 15 ml"
"1784","Pipeta Volumétrica 20 ml"
"1785","Pipeta Volumétrica 25 ml"
"1786","Pipeta Volumétrica 30 ml"
"1787","Pipeta Volumétrica 1 ml"
"1788","Pipeta Volumétrica 40 ml"
"1789","Pipeta Volumétrica 50 ml"
"1790","Pipeta Volumétrica 100 ml"
"1791","Probeta 1000 ml"
"1792","Probeta 2000 ml"
"1793","Erlenmeyer 2000 ml"
"1794","Balón de fondo plano 2000 ml"
"1795","Balón de fondo plano de 10000 ml"
"1796","Probeta 10 ml"
"1797","Probeta 25 ml"
"1798","Probeta 50 ml"
"1799","Probeta 100 ml"
"1801","Probeta 250 ml"
"1802","Probeta 500 ml"
"1803","Probeta de plástico 250 ml"
"1822","Recipiente para reactivos acidos"
"1823","Recipiente para reactivos acidos"
"1824","Ácido Nítrico"
"1839","Recipiente para Reactivos"
"1840","Recipiente para Reactivos"
"1841","Acetona"
"1849","Recipiente genérico sólidos"
"1850","Ácido 2,2-bis(hidroximetil)-propiónico"
"1851","Recipiente genérico sólidos"
"1852","Ácido L-glutámico"
"1853","Recipiente genérico sólidos"
"1854","Ácido galico"
"1855","Recipiente genérico sólidos"
"1856","Ácido DL-Glutámico"
"1857","Recipiente genérico sólidos"
"1858","Ácido Glutámico"
"1859","Recipiente genérico sólidos"
"1860","Ácido desoxicólico (sal sódica)"
"1861","Recipiente genérico sólidos"
"1862","Oxantel (sal de pamoato)"
"1863","Recipiente genérico sólidos"
"1864","Ácido benzoico"
"1865","Recipiente genérico sólidos"
"1866","Ácido piruvico"
"1867","Recipiente genérico sólidos"
"1868","Piridoxal 5'-fosfato"
"1869","Recipiente genérico sólidos"
"1870","Ácido benzoico 3%"
"1871","Recipiente genérico sólidos"
"1872","Ácido pírico"
"1873","Recipiente genérico sólidos"
"1874","Ácido cítrico"
"1875","Recipiente genérico sólidos"
"1876","L-Lisina"
"1877","Recipiente genérico sólidos"
"1878","Anhídrido 1,8-naftálico"
"1879","Recipiente genérico sólidos"
"1880","Clorhidrato de de 2-cloroetilamina"
"1881","Recipiente genérico sólidos"
"1882","Clorhidrato de cloruro de 3-dimetilamino-1-propilo"
"1883","Recipiente genérico sólidos"
"1884","2-cloro-N,N-dimetiletilamina"
"1885","Recipiente genérico sólidos"
"1886","Clorhidrato de 3-cloropropilamina"
"1887","Recipiente genérico sólidos"
"1888","Clorhidrato de 2-feniletilamina"
"1889","Recipiente genérico sólidos"
"1890","Clorhidrato de bencidina"
"1891","Recipiente genérico sólidos"
"1892","3-amino-5-metil-isoxazol"
"1913","Recipiente genérico sólidos"
"1914","Sulfato de amonio, granular"
"1915","Recipiente genérico sólidos"
"1916","Bomuro de potasio, cristal"
"1917","Recipiente genérico sólidos"
"1918","Yoduro de potasio, granular"
"1919","Recipiente genérico sólidos"
"1920","Sulfato de Zinc, 7-Hidrato, cristal"
"1921","Recipiente genérico sólidos"
"1922","Cloruro de amonio"
"1923","Recipiente genérico sólidos"
"1924","Bromuro de tetrapropilamonio"
"1925","Recipiente genérico sólidos"
"1926","Hexahidrato de cloruro de cobalto (II)"
"1927","Recipiente genérico sólidos"
"1928","Persulfato de potasio"
"1929","Recipiente genérico sólidos"
"1930","Sulfato de sodio anhidro"
"1931","Recipiente genérico sólidos"
"1932","Bromuro de potasio, cristal"
"1933","Recipiente genérico sólidos"
"1934","Sulfato de quinina"
"1935","Recipiente genérico sólidos"
"1936","Cloruro de antimonio (III)"
"1937","Recipiente genérico sólidos"
"1938","Discromato de potasio"
"1939","Recipiente genérico sólidos"
"1940","Nitrato de Bismuto (III) cristal"
"1941","Recipiente genérico sólidos"
"1942","Nitroferrocianuro de sodio"
"1943","Recipiente genérico sólidos"
"1944","Carbón activado"
"1945","Recipiente genérico sólidos"
"1946","Carbonato de cesio"
"1947","Recipiente genérico sólidos"
"1948","Ácido bórico 4%"
"1949","Recipiente genérico sólidos"
"1950","Ácido bórico"
"1951","Recipiente genérico sólidos"
"1952","Nitroprusiato de sodio"
"1953","Recipiente genérico sólidos"
"1954","Propil parabeno 0.05%"
"1955","Recipiente genérico sólidos"
"1956","Fenol"
"1957","Recipiente genérico sólidos"
"1958","Púrpura de cromocresol"
"1959","Recipiente genérico sólidos"
"1960","Azul de bromofenol"
"1961","Recipiente genérico sólidos"
"1962","Ditizona"
"1963","Recipiente genérico sólidos"
"1964","Propil parabeno"
"1965","Recipiente genérico sólidos"
"1966","2,6-diclorofenol-indofenol"
"1980","Botella Transparente 1 gal"
"2011","Botella Transparente 1 gal"
"2038","Recipiente genérico sólidos"
"2039","Anhídrido 4-bromo-1,8-naftálico"
"2040","Recipiente genérico sólidos"
"2041","Anhídrido 4-nitro-1,8-naftálico"
"2042","Recipiente genérico sólidos"
"2043","Ácido cloroacético"
"2044","Recipiente genérico sólidos"
"2045","Ácido cloroacético"
"2046","Recipiente genérico sólidos"
"2047","Ninhidrina"
"2048","Recipiente genérico sólidos"
"2049","Sulfaguanidina"
"2050","Recipiente genérico sólidos"
"2051","5-cloro-7-yodo-8-hidroxiquinolina"
"2052","Recipiente genérico sólidos"
"2053","D-Fenilalanina"
"2054","Recipiente genérico sólidos"
"2055","Fluoresceína"
"2056","Recipiente genérico sólidos"
"2057","N,N'-Diciclohexilcarbodiimida"
"2058","Recipiente genérico sólidos"
"2059","L-Alanina"
"2060","Recipiente genérico sólidos"
"2061","Acetanilida impura"
"2062","Recipiente genérico sólidos"
"2063","Diatomita"
"2064","Recipiente genérico sólidos"
"2065","Urea"
"2066","Recipiente genérico sólidos"
"2067","Sulfamerazina"
"2068","Recipiente genérico sólidos"
"2069","Cyclen tetrahydrochloride"
"2070","Recipiente genérico sólidos"
"2071","Hipoxantina"
"2072","Recipiente genérico sólidos"
"2073","Clorhidrato de cloruro de isonicotinoilo"
"2074","Recipiente genérico sólidos"
"2075","Citrato de sodio ACS"
"2076","Recipiente genérico sólidos"
"2077","Celulosa (micro cristalina)"
"2078","Recipiente genérico sólidos"
"2079","Citrato amonio ferrico"
"2080","Recipiente genérico sólidos"
"2081","Charcoal animal"
"2082","Recipiente genérico sólidos"
"2083","Dianhídrido de 1,4,5,8-naftalentetracarboxílico"
"2084","Recipiente genérico sólidos"
"2085","Metil parabeno"
"2086","Recipiente genérico sólidos"
"2087","Acenafteno"
"2088","Recipiente genérico sólidos"
"2089","Fenol (cristal)"
"2094","Recipiente genérico sólidos"
"2095","Cloruro de amonio"
"2096","Recipiente genérico sólidos"
"2097","Bromuro de 4-nitrobencilo"
"2098","Recipiente genérico sólidos"
"2099","Hexahidrato de cloruro de magnesio"
"2100","Recipiente genérico sólidos"
"2101","Fosfato sódico, dibásico dodecahidrato"
"2102","Recipiente genérico sólidos"
"2103","Fosfato sódico, dibásico dodecahidrato"
"2104","Recipiente genérico sólidos"
"2105","Fosfato sódico, dibásico dodecahidrato"
"2106","Recipiente genérico sólidos"
"2107","Sulfato de magnesio"
"2108","Recipiente genérico sólidos"
"2109","Cloruro de Calcio dihidrato"
"2110","Recipiente genérico sólidos"
"2111","Triisopropylsilyl trifluoromethanesulfonate"
"2112","Recipiente genérico sólidos"
"2113","Sodio sulfato"
"2114","Recipiente genérico sólidos"
"2115","Sulfato ferrico"
"2116","Recipiente genérico sólidos"
"2117","Sulfato de magnesio"
"2118","Recipiente genérico sólidos"
"2119","Cloruro de magnesio"
"2120","Recipiente genérico sólidos"
"2121","Cloruro de magnesio"
"2122","Recipiente genérico sólidos"
"2123","Paladio en carbono"
"2124","Recipiente genérico sólidos"
"2125","Hidrato de ácido fosfomalíbdico"
"2126","Recipiente genérico sólidos"
"2127","Carbonato de sódio decahidratadoCarbonato de sódio decahidratado"
"2128","Recipiente genérico sólidos"
"2129","Dióxido de manganeso"
"2130","Recipiente genérico sólidos"
"2131","Dióxido de manganeso"
"2132","Recipiente genérico sólidos"
"2133","Dióxido de manganeso"
"2134","Recipiente genérico sólidos"
"2135","Permanganato de potasio"
"2136","Recipiente genérico sólidos"
"2137","Cobre (extra puro)"
"2138","Recipiente genérico sólidos"
"2139","Nitrato de cobalto II"
"2140","Recipiente genérico sólidos"
"2141","Zinc metálico granulado"
"2142","Recipiente genérico sólidos"
"2143","Gel de silice"
"2144","Recipiente genérico sólidos"
"2145","Gel de silice G (tipo 60)"
"2146","Recipiente genérico sólidos"
"2147","Carbón activado"
"2148","Recipiente genérico sólidos"
"2149","Carbonato de potasio"
"2150","Recipiente genérico sólidos"
"2151","Tamiz molecular deshidratado fluka con indicador para secado de disolventes"
"2152","Recipiente genérico sólidos"
"2153","Tamiz molecular 3A, forma de perla, grano 2mm"
"2159","Botella PET para reactivos"
"2160","Etanol"
"2161","Botella PET para reactivos"
"2162","Metanol"
"2163","Botella Ámbar 4 L"
"2164","Anhídrido acético"
"2169","Botella Ámbar 4 L"
"2170","Cloroformo"
"2171","Botella Ámbar 4 L"
"2172","Acetonitrilo"
"2173","Botella ámbar 2,5 L"
"2174","Ácido sulfúrico"
"2175","Botella ámbar 2,5 L"
"2176","Ácido sulfúrico"
"2179","Botella Transparente 2,5 L"
"2180","Ácido acético"
"2181","Botella ámbar 2,5 L"
"2182","Ácido acético"
"2183","Botella ámbar 2,5 L"
"2184","Ácido acético"
"2185","Botella Ámbar 4 L"
"2186","Ácido clorhídrico"
"2187","Botella PET para reactivos"
"2188","Ácido acético"
"2189","Botella PET para reactivos"
"2190","Ácido acético"
"2191","Botella PET para reactivos"
"2192","Ácido acético"
"2193","Frasco PET para reactivos sólidos"
"2194","Carbonato de calcio"
"2195","Frasco PET para reactivos sólidos"
"2196","Carbonato de sodio"
"2197","Frasco PET para reactivos sólidos"
"2198","Carbonato de potasio"
"2213","Frasco PET de 1 kg"
"2214","Sulfato de sodio"
"2215","Frasco PET de 1 kg"
"2216","Sulfato de sodio"
"2218","Frasco PET de 1 kg"
"2219","Sulfato de sodio"
"2230","Frasco PET de 1 kg"
"2231","Antro a"
"2233","Frasco PET de 1 kg"
"2234","Antro a"
"2236","Frasco PET de 1 kg"
"2237","Antro a"
"2327","Botella PET para reactivos"
"2328","Acetona"
"2329","Botella PET para reactivos"
"2330","Acetona"
"2335","Botella transparente de 30 L"
"2336","Hexano"
"2337","Botella PET para reactivos"
"2338","Acetona"
"2339","Botella PET para reactivos"
"2340","Acetona"
"2379","Recipiente Blanco HDPE"
"2380","Aluminio (Lentejas)"
"2381","Recipiente de vidrio ámbar"
"2382","Cloruro de aluminio"
"2478","Agitador de vidrio"
"2479","Beaker 250 mL"
"2480","Beaker 400 mL"
"2481","Beaker 600 mL"
"2482","Cápsula de porcelana"
"2483","Embudo espiga corta 7,5 cm"
"2484","Erlenmeyer 250 mL"
"2485","Gotero"
"2486","Gradilla para tubos de ensayo"
"2487","Probeta 25 mL"
"2488","Probeta 100 mL"
"2489","Triángulo de arcilla"
"2490","Vidrio reloj"
"2493","Cedazo de asbesto"
"2494","Espátula acanalada"
"2495","Pinza para tubos de ensayo"
"2496","Tubo de ensayo 16x150 mm"
"2497","Papel tornazol azul"
"2498","Papel tornazol rojo"
"2499","Probeta 5 mL"
"2500","Beaker 100 mL"
"2501","Ph metro"
"2502","Recipiente para Reactivos"
"2503","Recipiente para reactivos acidos"
"2504","Carbonato de calcio"
"2505","Agitador de vidrio"
"2506","Beaker 250 mL"
"2507","Beaker 400 mL"
"2508","Beaker 600 mL"
"2509","Cápsula de porcelana"
"2510","Cedazo de asbesto"
"2511","Embudo espiga corta 7,5 cm"
"2512","Espátula acanalada"
"2513","Gotero"
"2514","Gradilla para tubos de ensayo"
"2515","Pinza para tubos de ensayo"
"2517","Probeta 25 mL"
"2518","Probeta 100 mL"
"2519","Triángulo de arcilla"
"2520","Vidrio reloj"
"2521","Papel tornazol azul"
"2523","Papel tornazol rojo"
"2524","Tubo de ensayo 16x150 mm"
"2525","Agitador de vidrio"
"2526","Beaker 250 mL"
"2527","Beaker 400 mL"
"2528","Beaker 600 mL"
"2529","Cápsula de porcelana"
"2530","Cedazo de asbesto"
"2532","Embudo espiga corta 7,5 cm"
"2533","Erlenmeyer 250 mL"
"2534","Espátula acanalada"
"2535","Gotero"
"2536","Gradilla para tubos de ensayo"
"2537","Pinza para tubos de ensayo"
"2539","Piseta"
"2540","Piseta"
"2541","Erlenmeyer 250 mL"
"2542","Gradilla para tubos de ensayo"
"2543","Piseta"
"2544","Probeta 5 mL"
"2546","Probeta 25 mL"
"2547","Probeta 100 mL"
"2548","Triángulo de arcilla"
"2549","Vidrio reloj"
"2550","Papel tornazol azul"
"2551","Papel tornazol rojo"
"2552","Tubo de ensayo 16x150 mm"
"2553","Probeta 5 mL"
"2554","Beaker 100 mL"
"2555","Agitador de vidrio"
"2556","Beaker 250 mL"
"2557","Beaker 400 mL"
"2558","Beaker 600 mL"
"2559","Cápsula de porcelana"
"2560","Cedazo de asbesto"
"2561","Embudo espiga corta 7,5 cm"
"2562","Erlenmeyer 250 mL"
"2563","Espátula acanalada"
"2564","Gotero"
"2565","Gradilla para tubos de ensayo"
"2566","Pinza para tubos de ensayo"
"2567","Piseta"
"2568","Probeta 25 mL"
"2569","Probeta 100 mL"
"2570","Triángulo de arcilla"
"2571","Vidrio reloj"
"2572","Papel tornazol azul"
"2573","Papel tornazol rojo"
"2574","Tubo de ensayo 16x150 mm"
"2575","Probeta 5 mL"
"2576","Beaker 100 mL"
"2577","Agitador de vidrio"
"2578","Beaker 250 mL"
"2579","Beaker 400 mL"
"2580","Beaker 600 mL"
"2581","Cápsula de porcelana"
"2582","Cedazo de asbesto"
"2583","Embudo espiga corta 7,5 cm"
"2584","Erlenmeyer 250 mL"
"2585","Espátula acanalada"
"2586","Gotero"
"2587","Gradilla para tubos de ensayo"
"2588","Pinza para tubos de ensayo"
"2589","Piseta"
"2590","Probeta 25 mL"
"2591","Probeta 100 mL"
"2592","Triángulo de arcilla"
"2593","Vidrio reloj"
"2594","Papel tornazol azul"
"2595","Papel tornazol rojo"
"2596","Tubo de ensayo 16x150 mm"
"2597","Probeta 5 mL"
"2598","Beaker 100 mL"
"2599","Agitador de vidrio"
"2600","Beaker 250 mL"
"2601","Beaker 400 mL"
"2602","Beaker 600 mL"
"2603","Cápsula de porcelana"
"2604","Cedazo de asbesto"
"2605","Embudo espiga corta 7,5 cm"
"2606","Erlenmeyer 250 mL"
"2607","Espátula acanalada"
"2608","Gotero"
"2609","Gradilla para tubos de ensayo"
"2610","Pinza para tubos de ensayo"
"2611","Piseta"
"2612","Probeta 5 mL"
"2613","Probeta 25 mL"
"2614","Probeta 100 mL"
"2615","Triángulo de arcilla"
"2616","Vidrio reloj"
"2617","Papel tornazol azul"
"2618","Papel tornazol rojo"
"2619","Tubo de ensayo 16x150 mm"
"2620","Beaker 100 mL"
"2621","Agitador de vidrio"
"2622","Beaker 250 mL"
"2623","Beaker 400 mL"
"2624","Beaker 600 mL"
"2625","Cápsula de porcelana"
"2626","Cedazo de asbesto"
"2628","Embudo espiga corta 7,5 cm"
"2629","Erlenmeyer 250 mL"
"2630","Espátula acanalada"
"2631","Gotero"
"2632","Gradilla para tubos de ensayo"
"2633","Pinza para tubos de ensayo"
"2634","Piseta"
"2635","Probeta 25 mL"
"2637","Probeta 100 mL"
"2638","Triángulo de arcilla"
"2639","Vidrio reloj"
"2640","Papel tornazol azul"
"2641","Papel tornazol rojo"
"2642","Tubo de ensayo 16x150 mm"
"2643","Probeta 5 mL"
"2644","Beaker 100 mL"
"2645","Agitador de vidrio"
"2646","Beaker 100 mL"
"2647","Beaker 250 mL"
"2648","Beaker 400 mL"
"2649","Beaker 600 mL"
"2650","Cápsula de porcelana"
"2651","Cedazo de asbesto"
"2652","Embudo espiga corta 7,5 cm"
"2653","Erlenmeyer 250 mL"
"2654","Espátula acanalada"
"2655","Gotero"
"2656","Gradilla para tubos de ensayo"
"2657","Pinza para tubos de ensayo"
"2658","Piseta"
"2659","Probeta 5 mL"
"2660","Probeta 25 mL"
"2661","Probeta 100 mL"
"2662","Triángulo de arcilla"
"2663","Vidrio reloj"
"2664","Papel tornazol azul"
"2665","Papel tornazol rojo"
"2666","Tubo de ensayo 16x150 mm"
"2668","Agitador de vidrio"
"2669","Beaker 100 mL"
"2670","Beaker 250 mL"
"2671","Beaker 400 mL"
"2672","Beaker 600 mL"
"2673","Cápsula de porcelana"
"2674","Cedazo de asbesto"
"2675","Embudo espiga corta 7,5 cm"
"2676","Erlenmeyer 250 mL"
"2677","Gotero"
"2678","Espátula acanalada"
"2679","Gradilla para tubos de ensayo"
"2680","Pinza para tubos de ensayo"
"2681","Piseta"
"2682","Probeta 5 mL"
"2683","Probeta 25 mL"
"2684","Probeta 100 mL"
"2685","Triángulo de arcilla"
"2686","Vidrio reloj"
"2687","Papel tornazol azul"
"2688","Papel tornazol rojo"
"2689","Tubo de ensayo 16x150 mm"
"2690","Agitador de vidrio"
"2691","Beaker 100 mL"
"2692","Beaker 250 mL"
"2693","Beaker 400 mL"
"2694","Beaker 600 mL"
"2695","Cápsula de porcelana"
"2696","Cedazo de asbesto"
"2697","Embudo espiga corta 7,5 cm"
"2698","Erlenmeyer 250 mL"
"2699","Espátula acanalada"
"2700","Gotero"
"2701","Gradilla para tubos de ensayo"
"2702","Pinza para tubos de ensayo"
"2703","Piseta"
"2704","Probeta 5 mL"
"2705","Probeta 25 mL"
"2706","Probeta 100 mL"
"2707","Triángulo de arcilla"
"2708","Vidrio reloj"
"2709","Papel tornazol azul"
"2710","Papel tornazol rojo"
"2711","Tubo de ensayo 16x150 mm"
"2712","Agitador de vidrio"
"2713","Beaker 100 mL"
"2714","Beaker 250 mL"
"2715","Beaker 400 mL"
"2716","Beaker 600 mL"
"2717","Cápsula de porcelana"
"2718","Cedazo de asbesto"
"2719","Embudo espiga corta 7,5 cm"
"2720","Erlenmeyer 250 mL"
"2721","Espátula acanalada"
"2722","Gotero"
"2723","Gradilla para tubos de ensayo"
"2724","Pinza para tubos de ensayo"
"2725","Piseta"
"2726","Probeta 5 mL"
"2727","Probeta 25 mL"
"2728","Probeta 100 mL"
"2729","Triángulo de arcilla"
"2730","Vidrio reloj"
"2731","Papel tornazol azul"
"2732","Papel tornazol rojo"
"2733","Tubo de ensayo 16x150 mm"
"2734","Agitador de vidrio"
"2735","Beaker 100 mL"
"2736","Beaker 250 mL"
"2737","Beaker 400 mL"
"2738","Beaker 600 mL"
"2739","Cápsula de porcelana"
"2740","Cedazo de asbesto"
"2741","Embudo espiga corta 7,5 cm"
"2742","Erlenmeyer 250 mL"
"2743","Espátula acanalada"
"2744","Gotero"
"2745","Gradilla para tubos de ensayo"
"2746","Pinza para tubos de ensayo"
"2747","Piseta"
"2748","Probeta 5 mL"
"2749","Probeta 25 mL"
"2750","Probeta 100 mL"
"2751","Triángulo de arcilla"
"2752","Vidrio reloj"
"2753","Papel tornazol azul"
"2754","Papel tornazol rojo"
"2755","Tubo de ensayo 16x150 mm"
"2757","Agitador de vidrio"
"2758","Beaker 100 mL"
"2759","Beaker 250 mL"
"2760","Beaker 400 mL"
"2761","Beaker 600 mL"
"2762","Cápsula de porcelana"
"2763","Cedazo de asbesto"
"2764","Embudo espiga corta 7,5 cm"
"2765","Erlenmeyer 250 mL"
"2766","Espátula acanalada"
"2772","Botella de almacenamiento de 3.78541L"
"2773","Aceite mineral"
"2774","Botella de almacenamiento de 1L"
"2775","Trietanolamina"
"2776","Botella de almacenamiento de 1L"
"2777","Cloroformo"
"2787","Botella de almacenamiento de 1L"
"2788","1-butanol"
"2789","Botella de almacenamiento de 1L"
"2790","1-pentanol"
"2793","Botella de almacenamiento de 0.1L"
"2794","Ácido octanoico"
"2795","Botella de almacenamiento de 0.5L"
"2796","Peróxido de hidrógeno 30%"
"2801","Botella de almacenamiento de 2.5L"
"2802","Ácido fosfórico"
"2803","Botella de almacenamiento de 2.5L"
"2804","Ácido clorhídrico"
"2805","Botella de almacenamiento de 0.5L"
"2806","Anhídrido acético"
"2809","Agitador de vidrio"
"2810","Gotero"
"2811","Gradilla para tubos de ensayo"
"2812","Pinza para tubos de ensayo"
"2813","Piseta"
"2814","Probeta 5 mL"
"2815","Probeta 25 mL"
"2816","Probeta 100 mL"
"2817","Triángulo de arcilla"
"2818","Vidrio reloj"
"2819","Papel tornazol azul"
"2820","Papel tornazol rojo"
"2821","Tubo de ensayo 16x150 mm"
"2822","Agitador de vidrio"
"2823","Beaker 250 mL"
"2824","Beaker 100 mL"
"2825","Beaker 400 mL"
"2826","Beaker 600 mL"
"2827","Cápsula de porcelana"
"2828","Cedazo de asbesto"
"2829","Embudo espiga corta 7,5 cm"
"2830","Erlenmeyer 250 mL"
"2831","Espátula acanalada"
"2832","Gotero"
"2833","Gradilla para tubos de ensayo"
"2834","Pinza para tubos de ensayo"
"2835","Piseta"
"2836","Probeta 25 mL"
"2837","Probeta 5 mL"
"2838","Probeta 100 mL"
"2839","Botella ámbar 2,5 L"
"2840","Butanol"
"2841","Triángulo de arcilla"
"2842","Vidrio reloj"
"2843","Papel tornazol azul"
"2844","Papel tornazol rojo"
"2845","Tubo de ensayo 16x150 mm"
"2847","Agitador de vidrio"
"2848","Beaker 100 mL"
"2849","Beaker 250 mL"
"2850","Beaker 400 mL"
"2851","Beaker 600 mL"
"2852","Cápsula de porcelana"
"2853","Cedazo de asbesto"
"2854","Embudo espiga corta 7,5 cm"
"2855","Erlenmeyer 250 mL"
"2856","Espátula acanalada"
"2857","Gotero"
"2858","Gradilla para tubos de ensayo"
"2859","Pinza para tubos de ensayo"
"2860","Piseta"
"2861","Probeta 5 mL"
"2862","Probeta 25 mL"
"2863","Probeta 100 mL"
"2864","Triángulo de arcilla"
"2865","Vidrio reloj"
"2866","Papel tornazol azul"
"2867","Papel tornazol rojo"
"2868","Tubo de ensayo 16x150 mm"
"2871","Beaker 250 mL"
"2872","Beaker 100 mL"
"2873","Beaker 400 mL"
"2874","Beaker 600 mL"
"2875","Cápsula de porcelana"
"2876","Embudo espiga corta 7,5 cm"
"2877","Erlenmeyer 250 mL"
"2878","Espátula acanalada"
"2879","Gotero"
"2880","Gradilla para tubos de ensayo"
"2881","Pinza para tubos de ensayo"
"2882","Piseta"
"2883","Probeta 25 mL"
"2884","Probeta 5 mL"
"2885","Probeta 100 mL"
"2886","Triángulo de arcilla"
"2887","Vidrio reloj"
"2888","Papel tornazol azul"
"2889","Papel tornazol rojo"
"2890","Tubo de ensayo 16x150 mm"
"2891","Cedazo de asbesto"
"2892","Agitador de vidrio"
"2893","Beaker 100 mL"
"2894","Beaker 250 mL"
"2895","Beaker 600 mL"
"2896","Beaker 400 mL"
"2897","Cápsula de porcelana"
"2898","Cedazo de asbesto"
"2899","Embudo espiga corta 7,5 cm"
"2900","Erlenmeyer 250 mL"
"2901","Espátula acanalada"
"2902","Gotero"
"2903","Gradilla para tubos de ensayo"
"2904","Pinza para tubos de ensayo"
"2905","Piseta"
"2906","Probeta 5 mL"
"2907","Probeta 25 mL"
"2908","Probeta 100 mL"
"2909","Triángulo de arcilla"
"2910","Vidrio reloj"
"2911","Papel tornazol rojo"
"2912","Papel tornazol azul"
"2913","Tubo de ensayo 16x150 mm"
"2914","Agitador de vidrio"
"2915","Beaker 100 mL"
"2916","Beaker 250 mL"
"2917","Beaker 400 mL"
"2918","Beaker 600 mL"
"2919","Cápsula de porcelana"
"2920","Cedazo de asbesto"
"2921","Embudo espiga corta 7,5 cm"
"2922","Erlenmeyer 250 mL"
"2923","Espátula acanalada"
"2924","Gotero"
"2925","Gradilla para tubos de ensayo"
"2926","Pinza para tubos de ensayo"
"2927","Piseta"
"2928","Probeta 5 mL"
"2929","Probeta 25 mL"
"2930","Probeta 100 mL"
"2931","Triángulo de arcilla"
"2932","Vidrio reloj"
"2933","Papel tornazol azul"
"2934","Papel tornazol rojo"
"2935","Tubo de ensayo 16x150 mm"
"2936","Agitador de vidrio"
"2937","Beaker 100 mL"
"2938","Beaker 250 mL"
"2939","Beaker 400 mL"
"2940","Beaker 600 mL"
"2941","Cápsula de porcelana"
"2942","Cedazo de asbesto"
"2943","Embudo espiga corta 7,5 cm"
"2944","Erlenmeyer 250 mL"
"2945","Espátula acanalada"
"2946","Gotero"
"2947","Gradilla para tubos de ensayo"
"2948","Pinza para tubos de ensayo"
"2949","Piseta"
"2950","Probeta 25 mL"
"2951","Probeta 5 mL"
"2952","Probeta 100 mL"
"2953","Triángulo de arcilla"
"2954","Vidrio reloj"
"2955","Papel tornazol rojo"
"2956","Papel tornazol azul"
"2957","Tubo de ensayo 16x150 mm"
"2958","Agitador de vidrio"
"2959","Beaker 100 mL"
"2960","Beaker 250 mL"
"2961","Beaker 400 mL"
"2962","Beaker 600 mL"
"2963","Cápsula de porcelana"
"2964","Cedazo de asbesto"
"2965","Embudo espiga corta 7,5 cm"
"2966","Erlenmeyer 250 mL"
"2967","Espátula acanalada"
"2968","Gotero"
"2969","Gradilla para tubos de ensayo"
"2970","Pinza para tubos de ensayo"
"2971","Piseta"
"2972","Probeta 5 mL"
"2973","Probeta 25 mL"
"2974","Probeta 100 mL"
"2975","Triángulo de arcilla"
"2976","Vidrio reloj"
"2977","Papel tornazol rojo"
"2978","Papel tornazol azul"
"2979","Tubo de ensayo 16x150 mm"
"2980","Agitador de vidrio"
"2981","Beaker 250 mL"
"2982","Beaker 100 mL"
"2983","Beaker 400 mL"
"2984","Beaker 600 mL"
"2985","Cápsula de porcelana"
"2986","Cedazo de asbesto"
"2987","Embudo espiga corta 7,5 cm"
"2988","Erlenmeyer 250 mL"
"2989","Espátula acanalada"
"2990","Gotero"
"2991","Gradilla para tubos de ensayo"
"2992","Pinza para tubos de ensayo"
"2993","Piseta"
"2994","Probeta 5 mL"
"2995","Probeta 25 mL"
"2996","Probeta 100 mL"
"2997","Triángulo de arcilla"
"2998","Vidrio reloj"
"2999","Papel tornazol azul"
"3000","Papel tornazol rojo"
"3001","Tubo de ensayo 16x150 mm"
"3002","Agitador de vidrio"
"3003","Beaker 100 mL"
"3004","Beaker 250 mL"
"3005","Beaker 400 mL"
"3006","Beaker 600 mL"
"3007","Cápsula de porcelana"
"3008","Cedazo de asbesto"
"3009","Embudo espiga corta 7,5 cm"
"3010","Erlenmeyer 250 mL"
"3011","Espátula acanalada"
"3012","Gotero"
"3013","Gradilla para tubos de ensayo"
"3014","Pinza para tubos de ensayo"
"3015","Piseta"
"3016","Probeta 5 mL"
"3017","Probeta 25 mL"
"3018","Probeta 100 mL"
"3019","Triángulo de arcilla"
"3020","Vidrio reloj"
"3021","Papel tornazol azul"
"3022","Papel tornazol rojo"
"3023","Tubo de ensayo 16x150 mm"
"3024","Agitador de vidrio"
"3025","Beaker 250 mL"
"3026","Beaker 100 mL"
"3027","Beaker 400 mL"
"3028","Beaker 600 mL"
"3029","Cápsula de porcelana"
"3030","Cedazo de asbesto"
"3031","Embudo espiga corta 7,5 cm"
"3032","Erlenmeyer 250 mL"
"3033","Espátula acanalada"
"3034","Gotero"
"3035","Gradilla para tubos de ensayo"
"3036","Pinza para tubos de ensayo"
"3037","Piseta"
"3038","Probeta 5 mL"
"3039","Probeta 25 mL"
"3040","Probeta 100 mL"
"3041","Triángulo de arcilla"
"3042","Vidrio reloj"
"3043","Papel tornazol rojo"
"3044","Papel tornazol azul"
"3045","Tubo de ensayo 16x150 mm"
"3046","Agitador de vidrio"
"3047","Beaker 100 mL"
"3048","Beaker 250 mL"
"3049","Beaker 400 mL"
"3050","Beaker 600 mL"
"3051","Cápsula de porcelana"
"3052","Cedazo de asbesto"
"3053","Espátula acanalada"
"3054","Gotero"
"3055","Gradilla para tubos de ensayo"
"3056","Pinza para tubos de ensayo"
"3057","Piseta"
"3058","Probeta 5 mL"
"3059","Probeta 25 mL"
"3060","Probeta 100 mL"
"3061","Triángulo de arcilla"
